id,chart,hardness,avg_inference_time,total_inference_time,inference_count,total_prompt_tokens,total_response_tokens,total_tokens,avg_prompt_tokens,avg_response_tokens,avg_total_tokens,token_count,code execution_fail_rate,surface-form check_fail_rate,deconstruction_fail_rate,chart type check_fail_rate,data check_fail_rate,order check_fail_rate,layout check_fail_rate,scale and ticks check_fail_rate,invalid_rate,illegal rate,pass_rate,readability_score,quality_score,is_multi_table,text_model,vision_model
2851,Bar,Hard,0.4662,0.4662,1,3444,28,3472,3444.0,28.0,3472.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2852,Bar,Extra Hard,0.735,0.735,1,4094,52,4146,4094.0,52.0,4146.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2857,Bar,Hard,2.5125,7.5374,3,13711,791,14502,4570.3333,263.6667,4834.0,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2858,Pie,Medium,0.4855,1.4565,3,10873,128,11001,3624.3333,42.6667,3667.0,3,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2861,Pie,Easy,0.2238,0.2238,1,3311,15,3326,3311.0,15.0,3326.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2864,Pie,Medium,0.4934,2.4671,5,17381,229,17610,3476.2,45.8,3522.0,5,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2866,Pie,Medium,0.4865,1.9461,4,13266,178,13444,3316.5,44.5,3361.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2874,Scatter,Easy,0.2869,0.2869,1,3225,16,3241,3225.0,16.0,3241.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2881,Pie,Easy,3.0754,6.1508,2,8777,692,9469,4388.5,346.0,4734.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2885,Pie,Medium,1.9091,3.8182,2,8056,409,8465,4028.0,204.5,4232.5,2,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2900,Bar,Medium,0.4401,0.4401,1,3646,27,3673,3646.0,27.0,3673.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2903,Bar,Hard,0.5452,1.0905,2,7805,91,7896,3902.5,45.5,3948.0,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2928,Bar,Easy,0.3255,1.6276,5,18863,105,18968,3772.6,21.0,3793.6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2930,Pie,Hard,0.6108,1.2215,2,8637,111,8748,4318.5,55.5,4374.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2932,Pie,Medium,4.6229,9.2458,2,11723,1057,12780,5861.5,528.5,6390.0,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2934,Pie,Medium,6.6628,6.6628,1,7200,774,7974,7200.0,774.0,7974.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
2941,Bar,Easy,0.2598,0.2598,1,3267,15,3282,3267.0,15.0,3282.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
